composition,Dmax,GFA,Tg,Tx,Tl
Cu30Mg60Nd10,0.15,Ribbon,,,
Cu30Mg65Nd5,0.15,Ribbon,,,
Cu35Mg30Nd35,0.15,Ribbon,,,
Cu35Mg45Nd20,0.15,Ribbon,,,
Cu35Mg50Nd15,0.15,Ribbon,,,
Cu35Mg55Nd10,0.15,Ribbon,,,
Cu40Mg30Nd30,0.15,Ribbon,,,
Cu40Mg40Nd20,0.15,Ribbon,,,
Cu40Mg50Nd10,0.15,Ribbon,,,
Cu40Mg55Nd5,0.15,Ribbon,,,
Cu50Mg20Nd30,0.15,Ribbon,,,
Cu50Mg30Nd20,0.15,Ribbon,,,
Cu50Mg40Nd10,0.15,Ribbon,,,
Cu60Mg10Nd30,0.15,Ribbon,,,
Cu60Mg20Nd20,0.15,Ribbon,,,
Cu5Mg90Nd5,0,Crystal,,,
Cu10Mg90,0,Crystal,,,
Cu15Mg60Nd25,0,Crystal,,,
Cu20Mg40Nd40,0,Crystal,,,
Cu40Mg20Nd40,0,Crystal,,,
Cu60Mg30Nd10,0,Crystal,,,
Cu5Mg80Nd15,0,Crystal,,,
Cu10Mg65Nd25,0,Crystal,,,
Cu50Mg50,0,Crystal,,,
Cu60Nd40,0,Crystal,,,
Cu70Nd30,0,Crystal,,,
Cu70Mg10Nd20,0,Crystal,,,
Cu80Nd20,0,Crystal,,,
Cu1Mg84Y15,0.15,Ribbon,,,
Cu10Mg65Y25,0.15,Ribbon,,,
Cu15Mg70Y15,0.15,Ribbon,,,
Cu15Mg80Y5,0.15,Ribbon,,,
Cu20Mg50Y30,0.15,Ribbon,,,
Cu20Mg60Y20,0.15,Ribbon,,,
Cu20Mg79Y1,0.15,Ribbon,,,
Cu25Mg60Y15,0.15,Ribbon,,,
Cu25Mg70Y5,0.15,Ribbon,,,
Cu30Mg40Y30,0.15,Ribbon,,,
Cu30Mg50Y20,0.15,Ribbon,,,
Cu30Mg60Y10,0.15,Ribbon,,,
Cu30Mg69Y1,0.15,Ribbon,,,
Cu37Mg48Y15,0.15,Ribbon,,,
Cu40Mg30Y30,0.15,Ribbon,,,
Cu40Mg40Y20,0.15,Ribbon,,,
Cu40Mg55Y5,0.15,Ribbon,,,
Cu40Mg59Y1,0.15,Ribbon,,,
Cu1Mg79Y20,0,Crystal,,,
Cu5Mg65Y30,0,Crystal,,,
Cu5Mg75Y20,0,Crystal,,,
Cu10Mg60Y30,0,Crystal,,,
Cu15Mg84Y1,0,Crystal,,,
Cu30Mg30Y40,0,Crystal,,,
Cu40Mg20Y40,0,Crystal,,,
Cu1Mg89Y10,0,Crystal,,,
Cu5Mg90Y5,0,Crystal,,,
Cu10Mg89Y1,0,Crystal,,,
Cu16Mg60Y24,0.15,Ribbon,,,
Cu5Mg85Y10,0.15,Ribbon,,,
Cu10Mg70Y20,0.15,Ribbon,,,
Cu10Mg75Y15,0.15,Ribbon,,,
Cu10Mg80Y10,0.15,Ribbon,,,
Cu10Mg85Y5,0.15,Ribbon,,,
Cu15Mg75Y10,0.15,Ribbon,,,
Cu20Mg70Y10,0.15,Ribbon,,,
Cu8Mg80Y12,0.15,Ribbon,,,
Cu24Mg40Y36,0.15,Ribbon,,,
Cu32Mg20Y48,0.15,Ribbon,,,
Cu38.2Nb33Ti28.8,0.15,Ribbon,,,
Cu39.9Nb30Ti30.1,0.15,Ribbon,,,
Cu42.7Nb25Ti32.3,0.15,Ribbon,,,
Cu45.6Nb20Ti34.4,0.15,Ribbon,,,
Cu48.4Nb15Ti36.6,0.15,Ribbon,,,
Cu51.3Nb10Ti38.7,0.15,Ribbon,,,
Cu54.1Nb5Ti40.9,0.15,Ribbon,,,
Cu56.4Nb1Ti42.6,0.15,Ribbon,,,
Cu57Nb1Ti42,0.15,Ribbon,,,
Cu57Nb5Ti38,0.15,Ribbon,,,
Cu57Nb10Ti33,0.15,Ribbon,,,
Cu57Nb15Ti28,0.15,Ribbon,,,
Cu57Nb20Ti23,0.15,Ribbon,,,
Cu57Nb22Ti21,0.15,Ribbon,,,
Cu38.2Nb33Zr28.8,0.15,Ribbon,,,
Cu39.9Nb30Zr30.1,0.15,Ribbon,,,
Cu42.7Nb25Zr32.3,0.15,Ribbon,,,
Cu45.6Nb20Zr34.4,0.15,Ribbon,,,
Cu48.4Nb15Zr36.6,0.15,Ribbon,,,
Cu51.3Nb10Zr38.7,0.15,Ribbon,,,
Cu54.1Nb5Zr40.9,0.15,Ribbon,,,
Cu56.4Nb1Zr42.6,0.15,Ribbon,,,
Cu57Nb1Zr42,0.15,Ribbon,,,
Cu57Nb5Zr38,0.15,Ribbon,,,
Cu57Nb10Zr33,0.15,Ribbon,,,
Cu57Nb15Zr28,0.15,Ribbon,,,
Cu57Nb20Zr23,0.15,Ribbon,,,
Cu57Nb22Zr21,0.15,Ribbon,,,
Cu14.4Ni65.6P20,0.15,Ribbon,,,
Cu52.8Ni27.2P20,0.15,Ribbon,,,
Cu61.6Ni18.4P20,0.15,Ribbon,,,
Cu67Ni17P16,0.15,Ribbon,,,
Cu69Ni13P18,0.15,Ribbon,,,
Cu73Ni11P16,0.15,Ribbon,,,
Cu2Ni76P22,0.15,Ribbon,,,
Cu2Ni78P20,0.15,Ribbon,,,
Cu2Ni80P18,0.15,Ribbon,,,
Cu4Ni74P22,0.15,Ribbon,,,
Cu4Ni76P20,0.15,Ribbon,,,
Cu4Ni78P18,0.15,Ribbon,,,
Cu6Ni72P22,0.15,Ribbon,,,
Cu6Ni74P20,0.15,Ribbon,,,
Cu6Ni76P18,0.15,Ribbon,,,
Cu8Ni70P22,0.15,Ribbon,,,
Cu8Ni72P20,0.15,Ribbon,,,
Cu8Ni74P18,0.15,Ribbon,,,
Cu10Ni68P22,0.15,Ribbon,,,
Cu10Ni70P20,0.15,Ribbon,,,
Cu10Ni72P18,0.15,Ribbon,,,
Cu12Ni68P20,0.15,Ribbon,,,
Cu1Ni75P24,0,Crystal,,,
Cu1Ni83P16,0,Crystal,,,
Cu2Ni74P24,0,Crystal,,,
Cu2Ni82P16,0,Crystal,,,
Cu3Ni73P24,0,Crystal,,,
Cu3Ni81P16,0,Crystal,,,
Cu4Ni80P16,0,Crystal,,,
Cu12Ni67P21,0,Crystal,,,
Cu13Ni66P21,0,Crystal,,,
Cu13Ni67P20,0,Crystal,,,
Cu13Ni69P18,0,Crystal,,,
Cu14Ni66P20,0,Crystal,,,
Cu14Ni68P18,0,Crystal,,,
Cu16Ni23Ti61,0.15,Ribbon,,,
Ni45Ti55,0.15,Ribbon,,,
Cu5Ni20Ti75,0.15,Ribbon,,,
Cu10Ni20Ti70,0.15,Ribbon,,,
Cu10Ni30Ti60,0.15,Ribbon,,,
Cu20Ni10Ti70,0.15,Ribbon,,,
Cu20Ni20Ti60,0.15,Ribbon,,,
Cu20Ni30Ti50,0.15,Ribbon,,,
Cu25Ni25Ti50,0.15,Ribbon,,,
Cu30Ni10Ti60,0.15,Ribbon,,,
Cu30Ni20Ti50,0.15,Ribbon,,,
Cu30Ni30Ti40,0.15,Ribbon,,,
Cu35Ti65,0.15,Ribbon,,,
Cu40Ti60,0.15,Ribbon,,,
Cu40Ni10Ti50,0.15,Ribbon,,,
Cu40Ni20Ti40,0.15,Ribbon,,,
Cu40Ni30Ti30,0.15,Ribbon,,,
Cu50Ti50,0.15,Ribbon,,,
Cu50Ni20Ti30,0.15,Ribbon,,,
Cu60Ni10Ti30,0.15,Ribbon,,,
Cu70Ti30,0.15,Ribbon,,,
Ni65Ti35,0,Crystal,,,
Cu10Ni50Ti40,0,Crystal,,,
Cu15Ni5Ti80,0,Crystal,,,
Cu20Ni40Ti40,0,Crystal,,,
Cu30Ni40Ti30,0,Crystal,,,
Cu35Ni35Ti30,0,Crystal,,,
Cu40Ni40Ti20,0,Crystal,,,
Cu50Ni30Ti20,0,Crystal,,,
Ni10Ti90,0,Crystal,,,
Ni70Ti30,0,Crystal,,,
Ni90Ti10,0,Crystal,,,
Cu5Ni5Ti90,0,Crystal,,,
Cu5Ni10Ti85,0,Crystal,,,
Cu5Ni15Ti80,0,Crystal,,,
Cu10Ni10Ti80,0,Crystal,,,
Cu10Ni60Ti30,0,Crystal,,,
Cu10Ni70Ti20,0,Crystal,,,
Cu10Ni80Ti10,0,Crystal,,,
Cu15Ni10Ti75,0,Crystal,,,
Cu20Ni50Ti30,0,Crystal,,,
Cu20Ni60Ti20,0,Crystal,,,
Cu20Ni70Ti10,0,Crystal,,,
Cu30Ni50Ti20,0,Crystal,,,
Cu30Ni60Ti10,0,Crystal,,,
Cu50Ni40Ti10,0,Crystal,,,
Cu70Ni10Ti20,0,Crystal,,,
Cu70Ni20Ti10,0,Crystal,,,
Cu80Ni10Ti10,0,Crystal,,,
Cu90Ti10,0,Crystal,,,
Cu45Ni10Ti45,0.15,Ribbon,,,
Cu10Ni40Ti50,0,Crystal,,,
Cu15Ni35Ti50,0,Crystal,,,
Ni50Ti50,0,Crystal,,,
Cu5Ni45Ti50,0,Crystal,,,
Cu13Ni37Ti50,0,Crystal,,,
Cu50Ni10Ti40,0.15,Ribbon,,,
Cu33Ni0.05Zr66.95,0.15,Ribbon,,,
Cu33Ni0.1Zr66.9,0.15,Ribbon,,,
Cu33Ni0.15Zr66.85,0.15,Ribbon,,,
Cu33Ni0.2Zr66.8,0.15,Ribbon,,,
Cu5Ni31.35Zr63.65,0.15,Ribbon,,,
Cu10Ni29.7Zr60.3,0.15,Ribbon,,,
Cu15Ni28.05Zr56.95,0.15,Ribbon,,,
Cu20Ni26.4Zr53.6,0.15,Ribbon,,,
Cu25Ni25Zr50,0.15,Ribbon,,,
Cu10Ni20Zr70,0.15,Ribbon,,,
Cu10Ni30Zr60,0.15,Ribbon,,,
Cu10Ni40Zr50,0.15,Ribbon,,,
Cu10Ni50Zr40,0.15,Ribbon,,,
Cu10Ni60Zr30,0.15,Ribbon,,,
Cu15Ni25Zr60,0.15,Ribbon,,,
Cu15Ni30Zr55,0.15,Ribbon,,,
Cu20Ni10Zr70,0.15,Ribbon,,,
Cu20Ni20Zr60,0.15,Ribbon,,,
Cu20Ni30Zr50,0.15,Ribbon,,,
Cu20Ni40Zr40,0.15,Ribbon,,,
Cu20Ni50Zr30,0.15,Ribbon,,,
Cu25Ni15Zr60,0.15,Ribbon,,,
Cu25Ni20Zr55,0.15,Ribbon,,,
Cu30Zr70,0.15,Ribbon,,,
Cu30Ni10Zr60,0.15,Ribbon,,,
Cu30Ni15Zr55,0.15,Ribbon,,,
Cu30Ni20Zr50,0.15,Ribbon,,,
Cu30Ni25Zr45,0.15,Ribbon,,,
Cu30Ni30Zr40,0.15,Ribbon,,,
Cu30Ni40Zr30,0.15,Ribbon,,,
Cu35Ni15Zr50,0.15,Ribbon,,,
Cu35Ni20Zr45,0.15,Ribbon,,,
Cu40Ni10Zr50,0.15,Ribbon,,,
Cu40Ni15Zr45,0.15,Ribbon,,,
Cu40Ni20Zr40,0.15,Ribbon,,,
Cu40Ni30Zr30,0.15,Ribbon,,,
Cu50Ni10Zr40,0.15,Ribbon,,,
Cu50Ni20Zr30,0.15,Ribbon,,,
Cu60Ni10Zr30,0.15,Ribbon,,,
Cu5Ni20Zr75,0,Crystal,,,
Cu10Ni10Zr80,0,Crystal,,,
Cu20Ni5Zr75,0,Crystal,,,
Cu20Ni60Zr20,0,Crystal,,,
Cu30Ni50Zr20,0,Crystal,,,
Cu40Ni40Zr20,0,Crystal,,,
Cu50Ni30Zr20,0,Crystal,,,
Cu60Ni20Zr20,0,Crystal,,,
Cu70Ni10Zr20,0,Crystal,,,
Cu56P2Zr42,0.15,Ribbon,,,
Cu70Pb1Zn29,0.15,Ribbon,,,
Cu3.5Pd80Si16.5,0.15,Ribbon,,,
Cu4.5Pd77.5Si18,0.15,Ribbon,,,
Cu6Pd77.5Si16.5,0.15,Ribbon,,,
Cu7Pd73Si20,0.15,Ribbon,,,
Cu7Pd76.5Si16.5,0.15,Ribbon,,,
Cu10Pd73.5Si16.5,0.15,Ribbon,,,
Cu11Pd69.5Si19.5,0.15,Ribbon,,,
Cu14.5Pd69Si16.5,0.15,Ribbon,,,
Cu19Pd64.5Si16.5,0.15,Ribbon,,,
Pd82.4Si17.6,0.15,Ribbon,,,
Cu2Pd80.75Si17.25,0.15,Ribbon,,,
Cu4Pd79.1Si16.9,0.15,Ribbon,,,
Cu5.7Pd73.8Si20.5,0.15,Ribbon,,,
Cu5.8Pd74.7Si19.5,0.15,Ribbon,,,
Cu5.9Pd75.6Si18.5,0.15,Ribbon,,,
Cu5.9Pd76.6Si17.5,0.15,Ribbon,,,
Cu6.1Pd78.4Si15.5,0.15,Ribbon,,,
Cu8Pd75.8Si16.2,0.15,Ribbon,,,
Cu10Pd74.2Si15.8,0.15,Ribbon,,,
Cu12Pd72.5Si15.5,0.15,Ribbon,,,
Cu14Pd70.9Si15.1,0.15,Ribbon,,,
Cu1.7Pd81.8Si16.5,0.15,Ribbon,,,
Cu4.2Pd79.3Si16.5,0.15,Ribbon,,,
Cu6.7Pd76.8Si16.5,0.15,Ribbon,,,
Cu15Pd68.5Si16.5,0.15,Ribbon,,,
Cu20.9Pd62.6Si16.5,0.15,Ribbon,,,
Cu26.7Pd56.8Si16.5,0,Crystal,,,
Pd78Si22,0.15,Ribbon,,,
Cu7Pd76Si17,0.15,Ribbon,,,
Cu8Pd74Si18,0.15,Ribbon,,,
Cu9Pd75Si16,0.15,Ribbon,,,
Cu10Pd70Si20,0.15,Ribbon,,,
Cu10Pd73Si17,0.15,Ribbon,,,
Cu12Pd66Si22,0.15,Ribbon,,,
Cu12.5Pd70.5Si17,0.15,Ribbon,,,
Cu15Pd69Si16,0.15,Ribbon,,,
Cu4Pd79.5Si16.5,0.15,Ribbon,,,
Cu12.5Pd71Si16.5,0.15,Ribbon,,,
Cu16.5Pd67Si16.5,0.15,Ribbon,,,
Pd83.5Si16.5,0.15,Ribbon,,,
Cu3Pd80Si17,0.15,Ribbon,,,
Cu39Ti17Zr44,0.15,Ribbon,,,
Cu39Ti21Zr40,0.15,Ribbon,,,
Cu40Ti30Zr30,0.15,Ribbon,,,
Cu44Ti10Zr46,0.15,Ribbon,,,
Cu44Ti16Zr40,0.15,Ribbon,,,
Cu45Ti20Zr35,0.15,Ribbon,,,
Cu45Ti25Zr30,0.15,Ribbon,,,
Cu47Ti35Zr18,0.15,Ribbon,,,
Cu50Ti15Zr35,0.15,Ribbon,,,
Cu50Ti30Zr20,0.15,Ribbon,,,
Cu54Ti11Zr35,0.15,Ribbon,,,
Cu55Ti20Zr25,0.15,Ribbon,,,
Cu55Ti25Zr20,0.15,Ribbon,,,
Cu56Zr44,0.15,Ribbon,,,
Cu62Zr38,0.15,Ribbon,,,
Cu65Zr35,0.15,Ribbon,,,
Cu65Ti20Zr15,0.15,Ribbon,,,
Cu70Zr30,0.15,Ribbon,,,
Cu31Ti41Zr28,0,Crystal,,,
Cu34Ti44Zr22,0,Crystal,,,
Cu66Ti34,0,Crystal,,,
Cu75Ti8Zr17,0,Crystal,,,
Cu28Zr72,0,Crystal,,,
Cu75Zr25,0,Crystal,,,
Cu80Zr20,0,Crystal,,,
Cu85Ti15,0,Crystal,,,
Cu95Zr5,0,Crystal,,,
Cu60Ti25Zr15,0.15,Ribbon,,,
Dy0.3Fe89.7Zr10,0.15,Ribbon,,,
Dy88Fe2Zr10,0.15,Ribbon,,,
Dy84Fe6Zr10,0,Crystal,,,
Fe88Gd2Zr10,0.15,Ribbon,,,
Fe89.7Gd0.3Zr10,0.15,Ribbon,,,
Fe84Gd6Zr10,0,Crystal,,,
Fe89.91Ge0.09Zr10,0.15,Ribbon,,,
Fe89.946Ge0.054Zr10,0.15,Ribbon,,,
Fe89.964Ge0.036Zr10,0.15,Ribbon,,,
Fe89.982Ge0.018Zr10,0.15,Ribbon,,,
Fe24Zr76,0.15,Ribbon,,,
Fe24Hf7.6Zr68.4,0.15,Ribbon,,,
Fe24Hf15.2Zr60.8,0.15,Ribbon,,,
Fe24Hf22.8Zr53.2,0.15,Ribbon,,,
Fe24Hf34.2Zr41.8,0.15,Ribbon,,,
Fe28Ir2Zr70,0.15,Ribbon,,,
Fe84La6Zr10,0.15,Ribbon,,,
Fe88La2Zr10,0.15,Ribbon,,,
Fe89.7La0.3Zr10,0.15,Ribbon,,,
Fe68Mn15P17,0.15,Ribbon,,,
Fe71Mn12P17,0.15,Ribbon,,,
Fe74Mn9P17,0.15,Ribbon,,,
Fe88Mn2Zr10,0.15,Ribbon,,,
Fe82Mn8Zr10,0.15,Ribbon,,,
Fe86Mn4Zr10,0.15,Ribbon,,,
Fe74Mo9P17,0.15,Ribbon,,,
Fe76Mo7P17,0.15,Ribbon,,,
Fe1Ni79P20,0.15,Ribbon,,,
Fe3Ni77P20,0.15,Ribbon,,,
Fe5Ni75P20,0.15,Ribbon,,,
Fe10Ni70P20,0.15,Ribbon,,,
Fe15Ni65P20,0.15,Ribbon,,,
Fe20Ni60P20,0.15,Ribbon,,,
Fe25Ni55P20,0.15,Ribbon,,,
Fe30Ni50P20,0.15,Ribbon,,,
Fe35Ni45P20,0.15,Ribbon,,,
Fe60Ni20P20,0.15,Ribbon,,,
Fe40Ni40P20,0.15,Ribbon,,,
Fe16Ni64P20,0.15,Ribbon,,,
Fe9Ni81Zr10,0.15,Ribbon,,,
Fe18Ni72Zr10,0.15,Ribbon,,,
Fe36Ni54Zr10,0.15,Ribbon,,,
Fe54Ni36Zr10,0.15,Ribbon,,,
Fe63Ni27Zr10,0.15,Ribbon,,,
Fe81Ni9Zr10,0.15,Ribbon,,,
Fe33Ni0.05Zr66.95,0.15,Ribbon,,,
Fe33Ni0.1Zr66.9,0.15,Ribbon,,,
Fe33Ni0.15Zr66.85,0.15,Ribbon,,,
Fe33Ni0.2Zr66.8,0.15,Ribbon,,,
Fe5Ni31.35Zr63.65,0.15,Ribbon,,,
Fe10Ni29.7Zr60.3,0.15,Ribbon,,,
Fe15Ni28.05Zr56.95,0.15,Ribbon,,,
Fe20Ni26.4Zr53.6,0.15,Ribbon,,,
Fe25Ni24.75Zr50.25,0.15,Ribbon,,,
Fe30Ni23.1Zr46.9,0.15,Ribbon,,,
Fe76.5Ni13.5Zr10,0.15,Ribbon,,,
Fe3.3Ni29.7Zr67,0.15,Ribbon,,,
Fe6.6Ni26.4Zr67,0.15,Ribbon,,,
Fe9.9Ni23.1Zr67,0.15,Ribbon,,,
Fe13.2Ni19.8Zr67,0.15,Ribbon,,,
Fe16.5Ni16.5Zr67,0.15,Ribbon,,,
Fe20.2Ni12.8Zr67,0.15,Ribbon,,,
Fe23.1Ni9.9Zr67,0.15,Ribbon,,,
Fe29.7Ni3.3Zr67,0.15,Ribbon,,,
Fe33Zr67,0.15,Ribbon,,,
Fe72Ni18Zr10,0.15,Ribbon,,,
Fe80P15Si5,0.15,Ribbon,,,
Fe80P18Si2,0.15,Ribbon,,,
Fe80P9.5Si10.5,0.15,Ribbon,,,
Fe80P10Si10,0.15,Ribbon,,,
Fe80P11Si9,0.15,Ribbon,,,
Fe80P12Si8,0.15,Ribbon,,,
Fe80P13Si7,0.15,Ribbon,,,
Fe80P14Si6,0.15,Ribbon,,,
Fe80P16Si4,0.15,Ribbon,,,
Fe80P17.5Si2.5,0.15,Ribbon,,,
Fe80P20,0.15,Ribbon,,,
Fe74P17V9,0.15,Ribbon,,,
Fe76P17V7,0.15,Ribbon,,,
Fe1.7Pd81.8Si16.5,0.15,Ribbon,,,
Fe4.2Pd79.3Si16.5,0.15,Ribbon,,,
Fe6.7Pd76.8Si16.5,0.15,Ribbon,,,
Fe10Pd73.5Si16.5,0.15,Ribbon,,,
Fe12.5Pd71Si16.5,0.15,Ribbon,,,
Fe15Pd68.5Si16.5,0,Crystal,,,
Fe13Pd67Si20,0.15,Ribbon,,,
Fe5.1Pd78.1Si16.8,0.15,Ribbon,,,
Fe7Pd73Si20,0.15,Ribbon,,,
Fe28Pd2Zr70,0.15,Ribbon,,,
Fe84Pr6Zr10,0.15,Ribbon,,,
Fe89.7Pr0.3Zr10,0.15,Ribbon,,,
Fe88Pr2Zr10,0,Crystal,,,
Fe28Rh2Zr70,0.15,Ribbon,,,
Fe28Ru2Zr70,0.15,Ribbon,,,
Fe25Sc37.5Zr37.5,0.15,Ribbon,,,
Fe25Sc75,0.15,Ribbon,,,
Fe90Sc10,0.15,Ribbon,,,
Fe56.7Si15Tb28.3,0.15,Ribbon,,,
Fe61.7Si7.5Tb30.8,0.15,Ribbon,,,
Fe65Si2.5Tb32.5,0.15,Ribbon,,,
Fe12Si16Ti72,0.15,Ribbon,,,
Fe89.91Si0.09Zr10,0.15,Ribbon,,,
Fe89.946Si0.054Zr10,0.15,Ribbon,,,
Fe89.964Si0.036Zr10,0.15,Ribbon,,,
Fe89.982Si0.018Zr10,0.15,Ribbon,,,
Si15Zr85,0.15,Ribbon,,,
Fe10Si15Zr75,0.15,Ribbon,,,
Fe20Si65Zr15,0.15,Ribbon,,,
Fe22Si10Zr68,0.15,Ribbon,,,
Fe89.91V0.09Zr10,0.15,Ribbon,,,
Fe89.946V0.054Zr10,0.15,Ribbon,,,
Fe89.964V0.036Zr10,0.15,Ribbon,,,
Fe89.982V0.018Zr10,0.15,Ribbon,,,
Fe90Zr10,0.15,Ribbon,,,
Ge15Mo10Zr75,0.15,Ribbon,,,
Ge15Mo20Zr65,0.15,Ribbon,,,
Ge1Nb80Si19,0.15,Ribbon,,,
Ge2Nb80Si18,0.15,Ribbon,,,
Ge3Nb80Si17,0.15,Ribbon,,,
Ge4Nb80Si16,0.15,Ribbon,,,
Nb77Si23,0.15,Ribbon,,,
Ge4Nb76Si20,0.15,Ribbon,,,
Ge8Nb76Si16,0.15,Ribbon,,,
Ge8Nb78Si14,0.15,Ribbon,,,
Ge13Nb77Si10,0.15,Ribbon,,,
Ge15Nb75Si10,0.15,Ribbon,,,
Ge15Nb76.5Si8.5,0.15,Ribbon,,,
Ge13Zr87,0.15,Ribbon,,,
Ge15Nb50Zr35,0.15,Ribbon,,,
Ge17Zr83,0.15,Ribbon,,,
Ge15Nb10Zr75,0.15,Ribbon,,,
Ge15Nb20Zr65,0.15,Ribbon,,,
Ge15Nb30Zr55,0.15,Ribbon,,,
Ge15Nb40Zr45,0.15,Ribbon,,,
Ge15Nb60Zr25,0.15,Ribbon,,,
Ge2Pd84Si14,0.15,Ribbon,,,
Ge3Pd84Si13,0.15,Ribbon,,,
Ge4Pd84Si12,0.15,Ribbon,,,
Ge7Pd83Si10,0.15,Ribbon,,,
Pd79Si21,0.15,Ribbon,,,
Ge21Pd79,0.15,Ribbon,,,
Ge15Ta20Zr65,0.15,Ribbon,,,
Ge15Ti20Zr65,0.15,Ribbon,,,
Ge15Zr85,0.15,Ribbon,,,
Ge15V10Zr75,0.15,Ribbon,,,
Ge15V20Zr65,0.15,Ribbon,,,
Hf40Nb45Si15,0.15,Ribbon,,,
Hf41Nb44Si15,0.15,Ribbon,,,
Hf42Nb43Si15,0.15,Ribbon,,,
Hf43Nb42Si15,0.15,Ribbon,,,
Hf44Nb41Si15,0.15,Ribbon,,,
Hf45Nb40Si15,0.15,Ribbon,,,
Hf46Nb39Si15,0.15,Ribbon,,,
Hf47Nb38Si15,0.15,Ribbon,,,
Hf48Nb37Si15,0.15,Ribbon,,,
Hf49Nb36Si15,0.15,Ribbon,,,
Hf50Nb35Si15,0.15,Ribbon,,,
Hf51Nb34Si15,0.15,Ribbon,,,
Hf52Nb33Si15,0.15,Ribbon,,,
Hf53Nb32Si15,0.15,Ribbon,,,
Hf54Nb31Si15,0.15,Ribbon,,,
Hf55Nb30Si15,0.15,Ribbon,,,
Hf56Nb29Si15,0.15,Ribbon,,,
Hf57Nb28Si15,0.15,Ribbon,,,
Hf58Nb27Si15,0.15,Ribbon,,,
Hf59Nb26Si15,0.15,Ribbon,,,
Hf60Nb25Si15,0.15,Ribbon,,,
Hf61Nb24Si15,0.15,Ribbon,,,
Hf62Nb23Si15,0.15,Ribbon,,,
Hf63Nb22Si15,0.15,Ribbon,,,
Hf64Nb21Si15,0.15,Ribbon,,,
Hf65Nb20Si15,0.15,Ribbon,,,
Hf66Nb19Si15,0.15,Ribbon,,,
Hf67Nb18Si15,0.15,Ribbon,,,
Hf68Nb17Si15,0.15,Ribbon,,,
Hf69Nb16Si15,0.15,Ribbon,,,
Hf70Nb15Si15,0.15,Ribbon,,,
Hf71Nb14Si15,0.15,Ribbon,,,
Hf72Nb13Si15,0.15,Ribbon,,,
Hf73Nb12Si15,0.15,Ribbon,,,
Hf74Nb11Si15,0.15,Ribbon,,,
Hf76Nb9Si15,0.15,Ribbon,,,
Hf77Nb8Si15,0.15,Ribbon,,,
Hf78Nb7Si15,0.15,Ribbon,,,
Hf79Nb6Si15,0.15,Ribbon,,,
Hf80Nb5Si15,0.15,Ribbon,,,
Hf81Nb4Si15,0.15,Ribbon,,,
Hf82Nb3Si15,0.15,Ribbon,,,
Hf83Nb2Si15,0.15,Ribbon,,,
Hf84Nb1Si15,0.15,Ribbon,,,
Hf75Nb10Si15,0.15,Ribbon,,,
Hf67Ni27P6,0.15,Ribbon,,,
Hf67Ni33,0.15,Ribbon,,,
Hf50Si15V35,0.15,Ribbon,,,
Hf51Si15V34,0.15,Ribbon,,,
Hf52Si15V33,0.15,Ribbon,,,
Hf53Si15V32,0.15,Ribbon,,,
Hf54Si15V31,0.15,Ribbon,,,
Hf56Si15V29,0.15,Ribbon,,,
Hf57Si15V28,0.15,Ribbon,,,
Hf58Si15V27,0.15,Ribbon,,,
Hf59Si15V26,0.15,Ribbon,,,
Hf60Si15V25,0.15,Ribbon,,,
Hf61Si15V24,0.15,Ribbon,,,
Hf62Si15V23,0.15,Ribbon,,,
Hf63Si15V22,0.15,Ribbon,,,
Hf64Si15V21,0.15,Ribbon,,,
Hf65Si15V20,0.15,Ribbon,,,
Hf66Si15V19,0.15,Ribbon,,,
Hf67Si15V18,0.15,Ribbon,,,
Hf68Si15V17,0.15,Ribbon,,,
Hf69Si15V16,0.15,Ribbon,,,
Hf70Si15V15,0.15,Ribbon,,,
Hf71Si15V14,0.15,Ribbon,,,
Hf72Si15V13,0.15,Ribbon,,,
Hf73Si15V12,0.15,Ribbon,,,
Hf74Si15V11,0.15,Ribbon,,,
Hf75Si15V10,0.15,Ribbon,,,
Hf76Si15V9,0.15,Ribbon,,,
Hf77Si15V8,0.15,Ribbon,,,
Hf78Si15V7,0.15,Ribbon,,,
Hf79Si15V6,0.15,Ribbon,,,
Hf80Si15V5,0.15,Ribbon,,,
Hf81Si15V4,0.15,Ribbon,,,
Hf82Si15V3,0.15,Ribbon,,,
Hf83Si15V2,0.15,Ribbon,,,
Hf84Si15V1,0.15,Ribbon,,,
Hf55Si15V30,0.15,Ribbon,,,
Hf85Si15,0.15,Ribbon,,,
Hf10Si15Zr75,0.15,Ribbon,,,
Hf20Si15Zr65,0.15,Ribbon,,,
Hf30Si15Zr55,0.15,Ribbon,,,
Hf40Si15Zr45,0.15,Ribbon,,,
Hf55Si15Zr30,0.15,Ribbon,,,
In6Mg70Zn24,0.15,Ribbon,,,
Ir1Nb40Ni59,0.15,Ribbon,,,
Ir1Ni59Ta40,0.15,Ribbon,,,
Ir40P19Pd41,0.15,Ribbon,,,
Mg90Ni10,0.15,Ribbon,,,
La5Mg75Ni20,0.15,Ribbon,,,
La5Mg80Ni15,0.15,Ribbon,,,
La5Mg85Ni10,0.15,Ribbon,,,
La10Mg60Ni30,0.15,Ribbon,,,
La10Mg65Ni25,0.15,Ribbon,,,
La10Mg70Ni20,0.15,Ribbon,,,
La10Mg75Ni15,0.15,Ribbon,,,
La10Mg80Ni10,0.15,Ribbon,,,
La15Mg55Ni30,0.15,Ribbon,,,
